Before erosion ID,Initial X,Initial Y,Initial Z,Initial connectivity,Erosion state,Encoded erosion state,3 connectivity,1 connectivity,2 connectivity,4 connectivity,5 connectivity,Norm Initial X,Norm Initial Y,Norm Initial Z,Threshold Z,Norm2 Initial Z,Norm Connectivity,EffectivePassing,CloggingProb
1562,0.0969021,0.1449908,0.283579,4,Not eroded,0,0,0,0,1,1,0.158433298,0.333952843,0.817088769,1,0.487858797,0.571428571,0.442060086,0.744026614
1565,0.3249212,0.2948876,0.2997707,0,ERODED,1,1,1,1,1,1,0.997307366,0.888665128,0.875003845,1,0.650017766,0,0,0.290650983
1567,0.09423212,0.3206226,0.2760536,0,Not eroded,0,1,1,1,1,1,0.148610538,0.983900788,0.790171638,1,0.412492337,0,0,0.016480714
1568,0.2239316,0.08843368,0.2929861,0,ERODED,1,1,1,1,1,1,0.62577026,0.124655985,0.850736435,1,0.582070377,0,0.261802575,0
1571,0.2329835,0.2196851,0.290643,0,Not eroded,0,1,1,1,1,1,0.659071875,0.610368656,0.842355548,1,0.558604361,0,0.386266094,0
1577,0.2398573,0.2797097,0.248147,0,Not eroded,0,1,1,1,1,1,0.684360338,0.832497368,0.690354271,1,0.1330093,0,0.729613734,0.236366466
1579,0.2156483,0.1811872,0.2704458,0,Not eroded,0,1,1,1,1,1,0.595296297,0.467902252,0.77011345,1,0.356330534,0,0.506437768,0.34924603
1584,0.3004333,0.2342519,0.2631568,0,Not eroded,0,1,1,1,1,1,0.907217263,0.664274963,0.744041883,1,0.283331607,0,0,0.316361686
1597,0.3148029,0.2387185,0.2942621,0,ERODED,1,1,1,1,1,1,0.960082504,0.680804188,0.855300479,1,0.594849445,0,0,0.369126609
1599,0.05502698,0.1074718,0.3255778,0,ERODED,1,1,1,1,1,1,0.004376238,0.195108984,0.967311642,1,0.908474428,0,0,0.216817014
1600,0.1059534,0.1806515,0.2571808,0,Not eroded,0,1,1,1,1,1,0.191732706,0.465919826,0.722666704,1,0.223482301,0,0.592274678,0
1604,0.2711955,0.3154121,0.2617641,2,Not eroded,0,1,0,1,1,1,0.799652448,0.964618666,0.739060422,1,0.269383794,0.285714286,0,0.676165972
1610,0.05469316,0.05768672,0.2363995,0,Not eroded,0,1,1,1,1,1,0.003148126,0.010872926,0.648335376,1,0.015358745,0,0.334763948,0
1613,0.0569918,0.1204586,0.3166822,0,ERODED,1,1,1,1,1,1,0.01160474,0.243168299,0.935493528,1,0.819385492,0,0,0.39939717
1614,0.1036332,0.106037,0.2840022,0,Not eroded,0,1,1,1,1,1,0.183196773,0.189799323,0.818602487,1,0.492097121,0,0.424892704,0.442995766
1620,0.07270926,0.2029286,0.3126852,0,ERODED,1,1,1,1,1,1,0.06942871,0.548359084,0.92119691,1,0.779355761,0,0,0.837763165
1625,0.1049697,0.05513928,0.2528224,3,Not eroded,0,1,0,0,1,1,0.188113709,0.001445798,0.707077416,1,0.179833169,0.428571429,0,0.37782645
1626,0.1118134,0.2648808,0.2827025,5,Not eroded,0,0,0,0,0,1,0.213291435,0.777621126,0.813953671,1,0.479080698,0.714285714,0,0.26913762
1627,0.08937294,0.1527372,0.2758227,3,Not eroded,0,1,0,0,1,1,0.13073379,0.362619387,0.789345746,1,0.410179886,0.428571429,0.47639485,0.413311886
1634,0.2572189,0.0600286,0.2789862,0,ERODED,1,1,1,1,1,1,0.74823304,0.019539352,0.800661071,1,0.441862162,0,0,0.580181396
1639,0.2219579,0.2345596,0.2976264,0,Not eroded,0,1,1,1,1,1,0.618509089,0.665413646,0.867334033,1,0.628542721,0,0.364806867,0
1644,0.09085217,0.1220992,0.294845,0,Not eroded,0,1,1,1,1,1,0.136175824,0.249239549,0.857385418,1,0.600687156,0,0,0.463997887
1646,0.1277797,0.2635601,0.2380016,3,Not eroded,0,1,0,0,1,1,0.272030878,0.772733707,0.654065827,1,0.031403687,0.428571429,0.918454936,0.793728071
1654,0.05447399,0.08100965,0.2962606,0,ERODED,1,1,1,1,1,1,0.002341808,0.097182412,0.862448789,1,0.614864311,0,0,0.002633419
1673,0.1818805,0.1251202,0.2505985,4,Not eroded,0,0,0,0,1,1,0.471065776,0.260419146,0.699122888,1,0.157560935,0.571428571,0.733905579,0.577282285
1676,0.1663486,0.1688417,0.2746199,0,Not eroded,0,1,1,1,1,1,0.413924474,0.42221615,0.785043527,1,0.398133912,0,0.515021459,0
1677,0.2552684,0.05555906,0.2976034,0,ERODED,1,1,1,1,1,1,0.74105722,0.002999248,0.867251766,1,0.628312378,0,0,0.427877492
1678,0.1637155,0.1967405,0.2348982,0,Not eroded,0,1,1,1,1,1,0.404237394,0.525459228,0.64296547,1,0.000323309,0,0.802575107,0.798767034
1683,0.1789036,0.2879984,0.2975994,0,ERODED,1,1,1,1,1,1,0.460113868,0.863170762,0.867237458,1,0.628272318,0,0.274678112,0.38960703
1695,0.2388862,0.2048254,0.292713,0,Not eroded,0,1,1,1,1,1,0.680787696,0.555378435,0.849759601,1,0.579335295,0,0.283261803,0
1696,0.2043064,0.09274943,0.3094122,0,ERODED,1,1,1,1,1,1,0.553569855,0.14062697,0.909489922,1,0.746576849,0,0.103004292,0.695545412
1698,0.0544843,0.2542305,0.2920228,0,ERODED,1,1,1,1,1,1,0.002379738,0.738208328,0.847290868,1,0.572422981,0,0,0.399648553
1699,0.1661031,0.1780184,0.2918026,0,Not eroded,0,1,1,1,1,1,0.413021289,0.456175702,0.846503248,1,0.57021769,0,0.356223176,0
1700,0.1654405,0.1467142,0.2980349,0,ERODED,1,1,1,1,1,1,0.410583607,0.340330505,0.868795171,1,0.632633826,0,0.227467811,0
1706,0.1160758,0.3246964,0.2865378,0,Not eroded,0,1,1,1,1,1,0.228972651,0.998976406,0.827671915,1,0.517491013,0,0.248927039,0
1707,0.2459476,0.06421352,0.3113148,0,ERODED,1,1,1,1,1,1,0.706766332,0.035026184,0.916295212,1,0.765631281,0,0,0.43037991
1710,0.2263039,0.08629968,0.2808372,0,ERODED,1,1,1,1,1,1,0.634497866,0.116758845,0.807281797,1,0.460399823,0,0.446351931,0
1712,0.06446491,0.1024682,0.2524238,0,Not eroded,0,1,1,1,1,1,0.039098043,0.176592522,0.705651689,1,0.175841212,0,0,0.44609028
1718,0.1916585,0.1163128,0.2349872,0,Not eroded,0,1,1,1,1,1,0.507038686,0.227826235,0.643283808,1,0.001214639,0,0.845493562,0
1721,0.2849564,0.1282911,0.2785738,0,ERODED,1,1,1,1,1,1,0.850278304,0.272153467,0.799185983,1,0.437731999,0,0.47639485,0
1724,0.06754391,0.07371748,0.2384084,0,Not eroded,0,1,1,1,1,1,0.050425573,0.070196804,0.655520884,1,0.035477766,0,0,0.321501228
1726,0.144035,0.313319,0.2805863,0,Not eroded,0,1,1,1,1,1,0.331833542,0.956872882,0.806384368,1,0.457887074,0,0,0.142107848
1727,0.3188458,0.07325091,0.2757934,0,ERODED,1,1,1,1,1,1,0.974956188,0.068470202,0.789240945,1,0.409886448,0,0,0.446670879
1737,0.1005072,0.160355,0.3122176,0,ERODED,1,1,1,1,1,1,0.171696332,0.390810031,0.919524381,1,0.774672773,0,0.141630901,0
1739,0.1531847,0.05474859,0.2696912,2,Not eroded,0,1,0,1,1,1,0.36549496,0,0.767414369,1,0.348773257,0.285714286,0.360515021,0
1744,0.1792047,0.1143566,0.2382328,0,Not eroded,0,1,1,1,1,1,0.461221604,0.220587067,0.654892791,1,0.033719142,0,0.845493562,0
1749,0.2554819,0.1242044,0.3014325,0,ERODED,1,1,1,1,1,1,0.741842679,0.257030111,0.880947833,1,0.6666606,0,0.17167382,0
1750,0.1359091,0.1054266,0.2955266,0,Not eroded,0,1,1,1,1,1,0.301938648,0.187540459,0.85982339,1,0.607513342,0,0.364806867,0
1751,0.09827324,0.1458172,0.2737318,4,Not eroded,0,0,0,0,1,1,0.163477673,0.337011042,0.781866937,1,0.38923964,0.571428571,0.506437768,0.625075656
1753,0.2753678,0.2058185,0.2721139,4,Not eroded,0,0,0,0,1,1,0.81500219,0.559053529,0.776079972,1,0.373036462,0.571428571,0.420600858,0.5977854
1756,0.1692388,0.1278362,0.3013758,0,ERODED,1,1,1,1,1,1,0.424557416,0.270470051,0.880745027,1,0.666092753,0,0.17167382,0.385999602
1764,0.1535386,0.2536616,0.2738179,4,Not eroded,0,0,0,0,1,1,0.366796945,0.736103041,0.782174903,1,0.390101927,0.571428571,0.515021459,0
1765,0.3084301,0.1189488,0.3086857,0,ERODED,1,1,1,1,1,1,0.936637202,0.23758109,0.906891349,1,0.739300992,0,0,0.887465568
1770,0.2434923,0.06725966,0.2979784,0,ERODED,1,1,1,1,1,1,0.697733372,0.046298815,0.86859308,1,0.632067982,0,0.145922747,0
1772,0.153763,0.1117104,0.2461896,0,Not eroded,0,1,1,1,1,1,0.367622504,0.210794465,0.68335297,1,0.113406048,0,0.854077253,0.405712274
1778,0.3250724,0.1572987,0.2941305,2,Not eroded,0,1,0,1,1,1,0.997863626,0.379499802,0.854829768,1,0.593531479,0.285714286,0.124463519,0
1779,0.1184736,0.3029011,0.3228851,0,ERODED,1,1,1,1,1,1,0.237794071,0.91832011,0.957680292,1,0.881507188,0,0,0.491165578
1789,0.3249108,0.1161718,0.2581803,0,Not eroded,0,1,1,1,1,1,0.997269105,0.227304447,0.726241753,1,0.233492238,0,0,0.374078741
1790,0.2543622,0.1495361,0.3248755,0,Not eroded,0,1,1,1,1,1,0.737723343,0.350773307,0.964799629,1,0.901440933,0,0.064377682,0
1797,0.07357896,0.1066411,0.2814795,2,Not eroded,0,1,0,1,1,1,0.072628305,0.192034872,0.809579199,1,0.466832422,0.285714286,0,0.350416721
1799,0.2430462,0.3248349,0.293192,2,Not eroded,0,1,0,1,1,1,0.696092186,0.999488943,0.851472906,1,0.584132454,0.285714286,0,0.391665711
1801,0.1910133,0.1222272,0.2900862,0,Not eroded,0,1,1,1,1,1,0.504665018,0.249713229,0.840363965,1,0.55302804,0,0.356223176,0.389779387
1806,0.1021813,0.3044544,0.326552,0,ERODED,1,1,1,1,1,1,0.177855285,0.924068296,0.970796197,1,0.918230986,0,0,0.569218661
1807,0.3046839,0.05530984,0.2913909,0,Not eroded,0,1,1,1,1,1,0.922855067,0.002076977,0.845030664,1,0.566094538,0,0.094420601,0
1818,0.1313936,0.1804164,0.2889301,0,Not eroded,0,1,1,1,1,1,0.285326286,0.465049808,0.836228783,1,0.541449764,0,0.321888412,0
1820,0.2568444,0.1398566,0.3254858,0,ERODED,1,1,1,1,1,1,0.746855268,0.314953079,0.966982573,1,0.907553053,0,0.030042918,0
1822,0.1553983,0.2117315,0.3162821,0,ERODED,1,1,1,1,1,1,0.373638714,0.580935342,0.934062436,1,0.815378513,0,0.167381974,0
1823,0.2275594,0.2244877,0.2478165,4,Not eroded,0,0,0,0,1,1,0.639116806,0.628141292,0.689172127,1,0.129699361,0.571428571,0.686695279,0
1824,0.1268646,0.1536746,0.2681312,0,Not eroded,0,1,1,1,1,1,0.268664258,0.366088356,0.761834503,1,0.333149944,0,0.553648069,0
1829,0.1275102,0.2953005,0.2593043,0,Not eroded,0,1,1,1,1,1,0.271039397,0.890193118,0.730262118,1,0.244749035,0,0.793991416,0.374626539
1832,0.264482,0.1382298,0.2927959,0,ERODED,1,1,1,1,1,1,0.774953723,0.308932898,0.850056121,1,0.580165534,0,0.244635193,0.548447994
1836,0.2828489,0.3241104,0.2576864,0,Not eroded,0,1,1,1,1,1,0.842524888,0.996807838,0.724475153,1,0.228545857,0,0.407725322,0
1837,0.1575681,0.2307824,0.2479154,0,Not eroded,0,1,1,1,1,1,0.38162133,0.651435635,0.689525876,1,0.130689839,0,0.74248927,0.940826073
1839,0.2788204,0.1349373,0.2914445,0,ERODED,1,1,1,1,1,1,0.827704181,0.29674858,0.845222383,1,0.566631339,0,0.309012876,0.471228555
1846,0.1184281,0.1621668,0.2439989,4,Not eroded,0,0,0,0,1,1,0.237626678,0.397514829,0.675517193,1,0.09146631,0.571428571,0.768240343,0
1849,0.1514808,0.2954072,0.3249601,0,ERODED,1,1,1,1,1,1,0.359226373,0.890587975,0.96510223,1,0.902288197,0,0,0.164343436
1853,0.1858808,0.08878591,0.2872895,0,Not eroded,0,1,1,1,1,1,0.485782735,0.125959457,0.830360624,1,0.525019246,0,0.412017167,0
1861,0.07014114,0.162734,0.2606572,3,Not eroded,0,1,0,0,1,1,0.059980689,0.399613825,0.735101221,1,0.258298253,0.428571429,0,0.543802374
1868,0.08597258,0.2789155,0.2586196,4,Not eroded,0,0,0,0,1,1,0.118223987,0.829558329,0.727813057,1,0.237891803,0.571428571,0.721030043,0
1870,0.1641422,0.05520535,0.2974384,0,ERODED,1,1,1,1,1,1,0.405807208,0.001690299,0.866661588,1,0.626659912,0,0,0.370466753
1871,0.09894929,0.3079243,0.3109856,0,ERODED,1,1,1,1,1,1,0.165964837,0.936909105,0.915117717,1,0.762334362,0,0,0.526850396
1872,0.1328563,0.324654,0.2709028,0,Not eroded,0,1,1,1,1,1,0.290707507,0.9988195,0.771748065,1,0.360907363,0,0,0.118212665
1878,0.07504771,0.2033298,0.2561617,0,Not eroded,0,1,1,1,1,1,0.078031784,0.549843776,0.719021549,1,0.213276072,0,0,0.773384743
1879,0.09581691,0.09842188,0.2394933,3,Not eroded,0,1,0,0,1,1,0.154440923,0.161618597,0.659401395,1,0.046342979,0.428571429,0.884120172,0
1889,0.2979264,0.1284027,0.3237884,0,ERODED,1,1,1,1,1,1,0.897994468,0.272566457,0.960911249,1,0.890553687,0,0,0.622198974
1891,0.1205484,0.2887381,0.2770789,3,Not eroded,0,1,0,0,1,1,0.245427186,0.865908117,0.793838969,1,0.422760659,0.428571429,0.545064378,0.707883765
1896,0.30784,0.2241751,0.3186487,0,ERODED,1,1,1,1,1,1,0.934466246,0.626984476,0.942527379,1,0.839079879,0,0,0.101281781
1910,0.1458159,0.08129455,0.262887,3,Not eroded,0,1,0,0,1,1,0.338385409,0.098236721,0.743076853,1,0.280629575,0.428571429,0.557939914,0
1917,0.1159822,0.2841589,0.284973,4,Not eroded,0,0,0,0,1,1,0.2286283,0.848962201,0.82207488,1,0.501819629,0.571428571,0.403433476,0.89756688
1920,0.1101702,0.188741,0.251396,0,Not eroded,0,1,1,1,1,1,0.207246161,0.495856055,0.701975416,1,0.165547853,0,0.656652361,0.038765914
1921,0.2140203,0.08821834,0.2909465,0,ERODED,1,1,1,1,1,1,0.589306944,0.123859092,0.843441118,1,0.561643897,0,0.266094421,0.693408962
1922,0.1267404,0.2493555,0.2607402,0,Not eroded,0,1,1,1,1,1,0.268207331,0.720167767,0.735398098,1,0.259129493,0,0.575107296,0.867840729
1929,0.2796314,0.2201431,0.2710397,0,Not eroded,0,1,1,1,1,1,0.830687821,0.612063544,0.772237734,1,0.362278409,0,0.480686695,0.626709939
1932,0.2874349,0.2307616,0.2651459,0,Not eroded,0,1,1,1,1,1,0.859396617,0.651358661,0.75115657,1,0.303252332,0,0.527896996,0
1935,0.1287244,0.1387155,0.2587715,0,Not eroded,0,1,1,1,1,1,0.275506396,0.310730293,0.728356379,1,0.239413073,0,0.686695279,0.687433604
1941,0.0909282,0.1690137,0.2573143,3,Not eroded,0,1,0,0,1,1,0.136455535,0.422852658,0.723144212,1,0.224819296,0.428571429,0.643776824,0
1945,0.05491127,0.1502456,0.3250159,0,ERODED,1,1,1,1,1,1,0.003950545,0.353398903,0.965301817,1,0.902847031,0,0,0.42179754
1947,0.1244179,0.1835576,0.2394593,5,Not eroded,0,0,0,0,0,1,0.259662937,0.476674221,0.659279782,1,0.046002471,0.714285714,0.789699571,0.042042978
1948,0.2006683,0.05694767,0.3227603,0,ERODED,1,1,1,1,1,1,0.540185416,0.008137977,0.957233903,1,0.880257323,0,0,0.444812225
1949,0.1792161,0.08871382,0.3320011,0,ERODED,1,1,1,1,1,1,0.461263544,0.125692679,0.990286741,1,0.972803418,0,0.004291845,0
1950,0.3250041,0.1171655,0.2429619,0,ERODED,1,1,1,1,1,1,0.997612352,0.230981761,0.671808013,1,0.081080814,0,0,0.380898581
1952,0.1245671,0.151118,0.3253249,0,ERODED,1,1,1,1,1,1,0.260211838,0.356627331,0.96640706,1,0.905941649,0,0.030042918,0.380726549
1954,0.119246,0.09573786,0.2629327,0,Not eroded,0,1,1,1,1,1,0.240635703,0.151686038,0.743240314,1,0.281087258,0,0.596566524,0
1958,0.2164696,0.2797308,0.2624755,0,Not eroded,0,1,1,1,1,1,0.59831783,0.832575451,0.741604984,1,0.276508425,0,0.566523605,0
1960,0.08969695,0.2853799,0.2519885,4,Not eroded,0,0,0,0,1,1,0.131925811,0.853480668,0.704094692,1,0.171481707,0.571428571,0.776824034,0
1961,0.2716408,0.1350513,0.3276531,0,ERODED,1,1,1,1,1,1,0.801290691,0.297170452,0.974734652,1,0.929258441,0,0.008583691,0.563064688
1965,0.2259451,0.2723754,0.2936484,0,Not eroded,0,1,1,1,1,1,0.633177854,0.805355852,0.853105374,1,0.588703274,0,0.35193133,0.31505852
1974,0.2907144,0.1590141,0.2911777,0,Not eroded,0,1,1,1,1,1,0.871461779,0.385847859,0.844268083,1,0.563959352,0,0.326180258,0
1975,0.2285703,0.06312978,0.2871638,0,ERODED,1,1,1,1,1,1,0.642835871,0.031015666,0.829911015,1,0.523760368,0,0.30472103,0
1976,0.09015481,0.2639537,0.2574732,3,Not eroded,0,1,0,0,1,1,0.133610261,0.774190274,0.723712571,1,0.226410671,0.428571429,0,0.748429765
1977,0.3190547,0.05560927,0.276491,0,Not eroded,0,1,1,1,1,1,0.975724724,0.003185056,0.791736147,1,0.416872873,0,0.158798283,0
1978,0.2524176,0.1433387,0.3170779,0,ERODED,1,1,1,1,1,1,0.73056923,0.327839036,0.936908883,1,0.823348405,0,0.08583691,0
1979,0.204105,0.1576986,0.2394187,0,Not eroded,0,1,1,1,1,1,0.552828912,0.380979683,0.659134563,1,0.045595864,0,0.802575107,0
1986,0.1179957,0.3139411,0.3332072,0,ERODED,1,1,1,1,1,1,0.236035894,0.959175043,0.994600764,1,0.984882442,0,0,0.580392328
1989,0.05470743,0.06412812,0.2834175,0,ERODED,1,1,1,1,1,1,0.003200625,0.034710151,0.81651111,1,0.486241383,0,0.163090129,0
1994,0.2108201,0.324276,0.2820159,0,Not eroded,0,1,1,1,1,1,0.577533523,0.997420662,0.811497815,1,0.472204438,0,0,0.387897344
1998,0.1863733,0.204494,0.3172773,0,ERODED,1,1,1,1,1,1,0.487594625,0.554152047,0.937622104,1,0.825345385,0,0.197424893,0
2008,0.2574459,0.2532758,0.3184978,0,ERODED,1,1,1,1,1,1,0.749068164,0.734675339,0.941987634,1,0.837568624,0,0.090128755,0
2010,0.1263723,0.3234108,0.3307053,0,ERODED,1,1,1,1,1,1,0.266853104,0.994218879,0.985651875,1,0.959826054,0,0,0.111766077
2011,0.1561079,0.1773732,0.2918268,0,Not eroded,0,1,1,1,1,1,0.376249307,0.453788057,0.846589808,1,0.570460052,0,0.339055794,0
2012,0.3009004,0.2384487,0.2475504,0,Not eroded,0,1,1,1,1,1,0.908935707,0.679805758,0.68822033,1,0.127034384,0,0,0.35740932
2021,0.1041315,0.1920749,0.2757121,3,Not eroded,0,1,0,0,1,1,0.185030001,0.508193579,0.788950148,1,0.409072233,0.428571429,0.429184549,0.057214163
2025,0.3191756,0.2126875,0.2445622,4,Not eroded,0,0,0,0,1,1,0.97616951,0.584473142,0.677532025,1,0.097107728,0.571428571,0,0.003612534
2026,0.09243051,0.1170298,0.2854458,0,Not eroded,0,1,1,1,1,1,0.14198248,0.230479585,0.823766009,1,0.506554694,0,0,0.571115103
2036,0.1470837,0.2042653,0.2594578,0,Not eroded,0,1,1,1,1,1,0.3430496,0.553305714,0.730811162,1,0.246286329,0,0.557939914,0
2037,0.08681899,0.3163102,0.2827207,0,Not eroded,0,1,1,1,1,1,0.121337899,0.9679422,0.81401877,1,0.47926297,0,0,0.543421141
2046,0.2955999,0.2473355,0.2527334,0,Not eroded,0,1,1,1,1,1,0.889435358,0.712692499,0.706759078,1,0.178941839,0,0,0.196085357
2049,0.1259433,0.2362384,0.3056933,4,Not eroded,0,0,0,0,1,1,0.265274829,0.671626261,0.896188021,1,0.709332273,0.571428571,0.120171674,0
2050,0.2808735,0.2499933,0.2622187,0,ERODED,1,1,1,1,1,1,0.835257462,0.722528028,0.740686452,1,0.273936588,0,0.557939914,0
2054,0.06376706,0.1044376,0.279789,0,Not eroded,0,1,1,1,1,1,0.036530678,0.183880538,0.803532556,1,0.449902159,0,0,0.406840216
2058,0.1979194,0.1360462,0.2975233,3,Not eroded,0,1,0,0,1,1,0.530072312,0.300852207,0.866965261,1,0.627510181,0.428571429,0.261802575,0
2060,0.2897687,0.2540765,0.2576799,0,Not eroded,0,1,1,1,1,1,0.867982583,0.737638432,0.724451903,1,0.22848076,0,0,0.004738093
2061,0.323422,0.2203607,0.2492732,5,Not eroded,0,0,0,0,0,1,0.991791863,0.6128688,0.694382506,1,0.14428813,0.714285714,0,0.002380343
2063,0.05509642,0.1239186,0.3055931,0,ERODED,1,1,1,1,1,1,0.004631705,0.255972471,0.895829622,1,0.708328776,0,0,0.404238876
2064,0.3114867,0.1724731,0.2719468,4,Not eroded,0,0,0,0,1,1,0.947882324,0.43565461,0.775482283,1,0.371362965,0.571428571,0,0.464181079
2069,0.2641774,0.1207707,0.3271494,0,ERODED,1,1,1,1,1,1,0.773833111,0.244323265,0.972932999,1,0.924213914,0,0.021459227,0
2072,0.1595217,0.1251222,0.3013196,0,ERODED,1,1,1,1,1,1,0.388808555,0.260426547,0.880544008,1,0.665529913,0,0.175965665,0.383297217
2073,0.0906518,0.06141319,0.2573361,4,Not eroded,0,0,0,0,1,1,0.13543867,0.024663205,0.723222187,1,0.225037622,0.571428571,0,0.572300994
2078,0.1617384,0.2914049,0.2576443,0,Not eroded,0,1,1,1,1,1,0.396963714,0.875776951,0.724324568,1,0.228124228,0,0.686695279,0.092332389
2082,0.2088176,0.2055426,0.3118287,0,ERODED,1,1,1,1,1,1,0.570166398,0.558032526,0.918133349,1,0.770777961,0,0.248927039,0.674967475
2084,0.2763793,0.230964,0.2854452,0,Not eroded,0,1,1,1,1,1,0.818723462,0.652107669,0.823763863,1,0.506548685,0,0.373390558,0.446928713
2088,0.1335325,0.09997633,0.287165,1,Not eroded,0,1,1,1,1,1,0.293195223,0.167371038,0.829915308,1,0.523772386,0.142857143,0.484978541,0
2089,0.1729963,0.1977937,0.2406069,0,Not eroded,0,1,1,1,1,1,0.438381123,0.52935673,0.663384561,1,0.05749562,0,0.763948498,0.466614451
2091,0.1244479,0.2549008,0.2426982,0,Not eroded,0,1,1,1,1,1,0.259773306,0.740688859,0.670864801,1,0.078439873,0,0.819742489,0.818911233
2093,0.1206886,0.05517931,0.2610951,3,Not eroded,0,1,0,0,1,1,0.245942976,0.001593934,0.736667518,1,0.262683797,0.428571429,0.420600858,0
2094,0.06576139,0.07762556,0.3160489,0,ERODED,1,1,1,1,1,1,0.043867746,0.084659154,0.933228317,1,0.813043028,0,0,0.255866249
2095,0.2917768,0.2765758,0.3160259,0,ERODED,1,1,1,1,1,1,0.875370311,0.82089997,0.93314605,1,0.812812684,0,0.145922747,0
2098,0.1953911,0.2538906,0.2618857,0,Not eroded,0,1,1,1,1,1,0.520770787,0.736950485,0.739495365,1,0.270601611,0,0.703862661,0
2101,0.1178115,0.05521314,0.3162651,0,ERODED,1,1,1,1,1,1,0.235358229,0.001719127,0.93400163,1,0.815208259,0,0,0.38297755
2105,0.1652951,0.3246596,0.2851861,0,Not eroded,0,1,1,1,1,1,0.410048686,0.998840223,0.822837104,1,0.503953813,0,0,0.620358993
2106,0.08397594,0.1272208,0.28922,4,Not eroded,0,0,0,0,1,1,0.110878421,0.268192685,0.837265708,1,0.544353096,0.571428571,0,1.34E-05
2112,0.2912483,0.08644253,0.2371634,0,Not eroded,0,1,1,1,1,1,0.873425978,0.11728748,0.651067722,1,0.023009161,0,0,0.00052703
2113,0.09823079,0.1283804,0.2974949,2,Not eroded,0,1,0,1,1,1,0.163321501,0.272483933,0.866863679,1,0.627225756,0.285714286,0,0.65167268
2118,0.1875662,0.253165,0.2472208,3,Not eroded,0,1,0,0,1,1,0.491983261,0.734265309,0.687041405,1,0.123733459,0.428571429,0.824034335,0
2119,0.203578,0.2293685,0.2661929,4,Not eroded,0,0,0,0,1,1,0.550890098,0.646203317,0.754901519,1,0.313737978,0.571428571,0.64806867,0.699296237
2120,0.3250707,0.237251,0.2630332,3,Not eroded,0,1,0,0,1,1,0.997857371,0.675373516,0.743599786,1,0.28209376,0.428571429,0.442060086,0
2121,0.3148589,0.08469681,0.2745154,0,ERODED,1,1,1,1,1,1,0.960288526,0.110827219,0.784669747,1,0.39708735,0,0,0.800509386
2124,0.1240423,0.2939103,0.3202125,0,ERODED,1,1,1,1,1,1,0.258281118,0.885048505,0.948120837,1,0.854741249,0,0.08583691,0.471873523
2126,0.07471643,0.3154908,0.2791463,0,Not eroded,0,1,1,1,1,1,0.076813016,0.964909906,0.801233723,1,0.443465554,0,0,0.515483528
2130,0.05446306,0.1189159,0.2480478,0,Not eroded,0,1,1,1,1,1,0.002301597,0.23745934,0.689999449,1,0.132015817,0,0.52360515,0
2133,0.05452711,0.1569655,0.2486965,4,Not eroded,0,0,0,0,1,1,0.002537234,0.378266752,0.692319743,1,0.138512512,0.571428571,0,0.415668282
2135,0.170388,0.3159206,0.2495521,0,Not eroded,0,1,1,1,1,1,0.428785281,0.966500436,0.695380085,1,0.147081298,0,0,0.902345654
2138,0.2507348,0.3166889,0.2406725,4,Not eroded,0,0,0,0,1,1,0.724378269,0.969343628,0.663619201,1,0.058152601,0.571428571,0,0.925306179
2140,0.1013034,0.1935398,0.3170355,0,ERODED,1,1,1,1,1,1,0.174625523,0.513614629,0.936757225,1,0.822923772,0,0.13304721,0.063484122
2143,0.1604636,0.3241719,0.2762061,0,Not eroded,0,1,1,1,1,1,0.392273771,0.997035427,0.790717106,1,0.414019616,0,0,0.401788818
2145,0.1291625,0.1040435,0.3178104,3,Not eroded,0,1,0,0,1,1,0.27711815,0.182422121,0.939528916,1,0.830684352,0.428571429,0.124463519,0
2148,0.05629906,0.17295,0.2470827,3,Not eroded,0,1,0,0,1,1,0.009056175,0.43741944,0.686547444,1,0.122350395,0.428571429,0,5.42E-06
2152,0.1096746,0.3171118,0.2886413,0,Not eroded,0,1,1,1,1,1,0.205422867,0.970908624,0.835195792,1,0.538557448,0,0,0.684280812
2154,0.1885949,0.165085,0.2614201,3,Not eroded,0,1,0,0,1,1,0.495767812,0.408314001,0.73782999,1,0.265938653,0.428571429,0.656652361,0
2156,0.2237099,0.266435,0.3053541,0,Not eroded,0,1,1,1,1,1,0.624954634,0.783372642,0.894974758,1,0.705935204,0,0.248927039,0.302265667
2158,0.05451645,0.08595052,0.2768225,0,ERODED,1,1,1,1,1,1,0.002498017,0.115466734,0.792921868,1,0.420192827,0,0.296137339,0
2160,0.05446219,0.3130622,0.2635652,0,Not eroded,0,1,1,1,1,1,0.002298396,0.955922561,0.745502664,1,0.28742171,0,0.287553648,0
2161,0.1069335,0.3081098,0.2920436,0,ERODED,1,1,1,1,1,1,0.195338458,0.937595571,0.847365266,1,0.572631292,0,0,0.817851281
2163,0.3150193,0.1030823,0.2574405,0,ERODED,1,1,1,1,1,1,0.960878632,0.178865077,0.723595609,1,0.226083182,0,0,0.005335275
2166,0.3128525,0.2368758,0.3243197,0,ERODED,1,1,1,1,1,1,0.952907053,0.673985041,0.962811623,1,0.895874627,0,0,0.399856076
2168,0.213648,0.2357991,0.2372791,4,Not eroded,0,0,0,0,1,1,0.587937266,0.670000575,0.651481562,1,0.02416789,0.571428571,0.845493562,0
