Before erosion ID,Initial X,Initial Y,Initial Z,Initial connectivity,Erosion state,Encoded erosion state,3 connectivity,1 connectivity,2 connectivity,4 connectivity,5 connectivity,Norm Initial X,Norm Initial Y,Norm Initial Z,Threshold Z,Norm2 Initial Z,Norm Connectivity,EffectivePassing,CloggingProb
1544,0.0977,0.316,0.2934072,4,Not eroded,0,0,0,0,1,1,0.161563999,0.963072378,0.848497698,1,0.528661601,0.571428571,0,0.252291677
1549,0.295,0.317,0.297354,0,ERODED,1,1,1,1,1,1,0.889339727,0.96676514,0.862538285,1,0.572343233,0,0,0.183029495
1558,0.0638,0.317,0.2529131,0,Not eroded,0,1,1,1,1,1,0.03651789,0.96676514,0.704441518,1,0.080488811,0,0,0.001527853
1560,0.195,0.279,0.2621922,2,Not eroded,0,1,0,1,1,1,0.52047215,0.826440177,0.737451554,1,0.183186244,0.285714286,0.5546875,0
1563,0.31,0.221,0.2882462,3,Not eroded,0,1,0,0,1,1,0.944669864,0.61225997,0.830137642,1,0.471541681,0.428571429,0,0.933093058
1565,0.28,0.325,0.2840131,0,ERODED,1,1,1,1,1,1,0.834009591,0.996307238,0.815078554,1,0.424691393,0,0,0.388513622
1571,0.193,0.115,0.2495383,0,Not eroded,0,1,1,1,1,1,0.513094799,0.220827179,0.692435799,1,0.04313785,0,0.66796875,0
1572,0.224,0.085,0.325136,0,ERODED,1,1,1,1,1,1,0.627443748,0.110044313,0.961371666,1,0.879823495,0,0.046875,0
1576,0.273,0.18,0.2921475,0,Not eroded,0,1,1,1,1,1,0.80818886,0.460856721,0.844016365,1,0.514719736,0,0.32421875,0
1577,0.221,0.325,0.2844073,2,Not eroded,0,1,0,1,1,1,0.61637772,0.996307238,0.816480906,1,0.429054244,0.285714286,0,0.000486723
1592,0.287,0.167,0.3308368,0,ERODED,1,1,1,1,1,1,0.859830321,0.412850812,0.981652039,1,0.942917709,0,0.015625,0
1597,0.325,0.103,0.2811159,4,Not eroded,0,0,0,0,1,1,1,0.176514032,0.804771879,1,0.392626322,0.571428571,0,0.37115199
1599,0.288,0.161,0.2505865,4,Not eroded,0,0,0,0,1,1,0.863518997,0.390694239,0.69616473,1,0.054738916,0.571428571,0.703125,0
1608,0.13,0.251,0.2934237,5,Not eroded,0,0,0,0,0,1,0.280708226,0.723042836,0.848556397,1,0.528844217,0.714285714,0.296875,0.447323241
1614,0.293,0.242,0.2531656,4,Not eroded,0,0,0,0,1,1,0.881962376,0.689807976,0.705339777,1,0.083283382,0.571428571,0.46484375,0.163695404
1615,0.277,0.186,0.2821714,0,Not eroded,0,1,1,1,1,1,0.822943563,0.483013294,0.808526779,1,0.404308181,0,0,0.000458959
1616,0.298,0.314,0.2867016,0,ERODED,1,1,1,1,1,1,0.900405754,0.955686854,0.824642788,1,0.454446655,0,0,0.216194647
1617,0.0548,0.112,0.2912212,2,Not eroded,0,1,0,1,1,1,0.003319808,0.209748892,0.840721089,1,0.504467812,0.285714286,0,0.683444941
1618,0.116,0.316,0.2731805,5,Not eroded,0,0,0,0,0,1,0.229066765,0.963072378,0.776542003,1,0.304800432,0.714285714,0,0.409994814
1625,0.265,0.0742,0.3090019,0,ERODED,1,1,1,1,1,1,0.778679454,0.070162482,0.903975235,1,0.701257614,0,0,0.765779615
1635,0.113,0.31,0.2814757,0,Not eroded,0,1,1,1,1,1,0.218000738,0.940915805,0.806051853,1,0.396608447,0,0,0.119805151
1636,0.23,0.177,0.3031901,0,ERODED,1,1,1,1,1,1,0.649575802,0.449778434,0.883299983,1,0.636934895,0,0.296875,0.384216198
1639,0.289,0.314,0.3295233,0,ERODED,1,1,1,1,1,1,0.867207672,0.955686854,0.976979314,1,0.928380407,0,0,0.479344348
1643,0.157,0.162,0.2945061,3,Not eroded,0,1,0,0,1,1,0.380302471,0.394387001,0.852406992,1,0.540823795,0.428571429,0.32421875,0
1646,0.201,0.168,0.3194574,0,ERODED,1,1,1,1,1,1,0.542604205,0.416543575,0.941170268,1,0.816974981,0,0.13671875,0
1650,0.0614,0.317,0.2807507,0,Not eroded,0,1,1,1,1,1,0.027665068,0.96676514,0.803472694,1,0.388584431,0,0,0.000418533
1651,0.151,0.254,0.281211,4,Not eroded,0,0,0,0,1,1,0.358170417,0.734121123,0.805110193,1,0.393678851,0.571428571,0.51171875,0
1653,0.208,0.0642,0.2946959,4,Not eroded,0,0,0,0,1,1,0.568424935,0.03323486,0.853082198,1,0.542924426,0.571428571,0,0.430140419
1659,0.179,0.18,0.3162781,0,ERODED,1,1,1,1,1,1,0.461453338,0.460856721,0.929860032,1,0.781787737,0,0.140625,0
1667,0.113,0.288,0.2941558,0,Not eroded,0,1,1,1,1,1,0.218000738,0.859675037,0.851160814,1,0.536946812,0,0.33203125,0.096337421
1676,0.0684,0.168,0.2729391,0,Not eroded,0,1,1,1,1,1,0.053485799,0.416543575,0.775683232,1,0.302128711,0,0,0.787316018
1677,0.249,0.0555,0.3002098,0,ERODED,1,1,1,1,1,1,0.719660642,0.001107829,0.872697682,1,0.603950106,0,0.37890625,0
1680,0.133,0.0631,0.3016394,0,Not eroded,0,1,1,1,1,1,0.291774253,0.029172821,0.877783429,1,0.619772357,0,0,0.054260414
1682,0.0738,0.208,0.2530176,0,Not eroded,0,1,1,1,1,1,0.073404648,0.564254062,0.704813273,1,0.081645376,0,0,0.930127675
1683,0.24,0.156,0.2557487,0,Not eroded,0,1,1,1,1,1,0.68646256,0.372230428,0.714529055,1,0.111872118,0,0.6875,0
1685,0.227,0.22,0.2587798,0,Not eroded,0,1,1,1,1,1,0.638509775,0.608567208,0.725312075,1,0.145419142,0,0.6484375,0
1687,0.0575,0.199,0.2978482,0,ERODED,1,1,1,1,1,1,0.013279233,0.531019202,0.864296383,1,0.577812844,0,0,0.70645725
1688,0.292,0.122,0.2850974,0,Not eroded,0,1,1,1,1,1,0.8782737,0.246676514,0.818935909,1,0.436691999,0,0.4296875,0
1701,0.144,0.31,0.2986766,0,ERODED,1,1,1,1,1,1,0.332349686,0.940915805,0.867243383,1,0.58698125,0,0,0.781560754
1704,0.166,0.0559,0.2928707,0,ERODED,1,1,1,1,1,1,0.413500553,0.002584934,0.846589121,1,0.52272383,0,0.19140625,0
1707,0.231,0.325,0.3136633,0,ERODED,1,1,1,1,1,1,0.653264478,0.996307238,0.920557983,1,0.752848158,0,0,0.000509491
1709,0.122,0.23,0.2539511,0,Not eroded,0,1,1,1,1,1,0.25119882,0.64549483,0.708134163,1,0.091976987,0,0.5625,0
1710,0.111,0.122,0.3093728,0,ERODED,1,1,1,1,1,1,0.210623386,0.246676514,0.905294697,1,0.70536259,0,0.16015625,0
1719,0.191,0.268,0.27298,0,Not eroded,0,1,1,1,1,1,0.505717447,0.785819793,0.775828732,1,0.302581377,0,0.48046875,0.613304371
1728,0.21,0.093,0.2975434,0,ERODED,1,1,1,1,1,1,0.575802287,0.139586411,0.863212069,1,0.574439438,0,0.375,0.57632712
1731,0.308,0.246,0.3220388,0,ERODED,1,1,1,1,1,1,0.937292512,0.704579025,0.950353498,1,0.845544902,0,0,0.240956921
1732,0.225,0.151,0.3256045,0,ERODED,1,1,1,1,1,1,0.631132423,0.353766617,0.963038336,1,0.885008669,0,0.0234375,0
1736,0.135,0.0589,0.3171358,0,ERODED,1,1,1,1,1,1,0.299151605,0.01366322,0.932911267,1,0.791280424,0,0,0.039825804
1737,0.311,0.0722,0.3075286,5,Not eroded,0,0,0,0,0,1,0.948358539,0.062776957,0.898734028,1,0.684951709,0.714285714,0,0.05639936
1746,0.23,0.236,0.2838375,3,Not eroded,0,1,0,0,1,1,0.649575802,0.667651403,0.814453864,1,0.422747921,0.428571429,0.4375,0
1753,0.183,0.18,0.3252088,0,ERODED,1,1,1,1,1,1,0.476208041,0.460856721,0.961630649,1,0.880629216,0,0.046875,0.380527601
1756,0.202,0.0788,0.276435,0,Not eroded,0,1,1,1,1,1,0.546292881,0.087149188,0.78811976,1,0.340819959,0,0,0.565408163
1761,0.0988,0.215,0.3042019,3,Not eroded,0,1,0,0,1,1,0.165621542,0.590103397,0.886899422,1,0.6481331,0.428571429,0.234375,0
1765,0.134,0.256,0.2859981,4,Not eroded,0,0,0,0,1,1,0.295462929,0.741506647,0.822140114,1,0.446660593,0.571428571,0.4375,0
1771,0.108,0.26,0.316749,0,Not eroded,0,1,1,1,1,1,0.199557359,0.756277696,0.931535241,1,0.786999474,0,0.10546875,0.44075996
1774,0.0629,0.22,0.3115393,0,ERODED,1,1,1,1,1,1,0.033198082,0.608567208,0.913001936,1,0.729340561,0,0,0.804371025
1775,0.0861,0.208,0.3181757,0,ERODED,1,1,1,1,1,1,0.11877536,0.564254062,0.93661067,1,0.802789629,0,0.10546875,0.407798458
1784,0.312,0.0999,0.2875095,5,Not eroded,0,0,0,0,0,1,0.952047215,0.16506647,0.827516861,1,0.463388175,0.714285714,0,0.835336478
1786,0.324,0.213,0.2579571,0,Not eroded,0,1,1,1,1,1,0.996311324,0.582717873,0.722385352,1,0.136313821,0,0,0.347051052
1794,0.154,0.252,0.3041493,4,Not eroded,0,0,0,0,1,1,0.369236444,0.726735598,0.8867123,1,0.647550944,0.571428571,0.19140625,0
1806,0.252,0.25,0.2570484,0,Not eroded,0,1,1,1,1,1,0.730726669,0.719350074,0.719152687,1,0.126256687,0,0.453125,0
1817,0.0643,0.233,0.2837903,0,Not eroded,0,1,1,1,1,1,0.038362228,0.656573117,0.814285952,1,0.42222553,0,0,0.766390247
1826,0.112,0.255,0.2961814,3,Not eroded,0,1,0,0,1,1,0.214312062,0.737813885,0.858366807,1,0.559365357,0.428571429,0.24609375,0.651823937
1827,0.274,0.315,0.3250569,0,ERODED,1,1,1,1,1,1,0.811877536,0.959379616,0.961090271,1,0.878948047,0,0,0.834070281
1829,0.221,0.194,0.2621795,0,Not eroded,0,1,1,1,1,1,0.61637772,0.512555391,0.737406375,1,0.183045686,0,0.60546875,0
1835,0.224,0.0934,0.2882293,0,ERODED,1,1,1,1,1,1,0.627443748,0.141063516,0.830077521,1,0.471354638,0,0.54296875,0
1838,0.191,0.125,0.2879865,0,ERODED,1,1,1,1,1,1,0.505717447,0.257754801,0.82921377,1,0.468667423,0,0.45703125,0
1841,0.199,0.289,0.2769585,0,Not eroded,0,1,1,1,1,1,0.535226854,0.863367799,0.78998209,1,0.346613852,0,0.3828125,0
1843,0.0718,0.228,0.3255028,0,ERODED,1,1,1,1,1,1,0.066027296,0.638109306,0.962676543,1,0.883883093,0,0,0.823115334
1846,0.0546,0.192,0.2612099,4,Not eroded,0,0,0,0,1,1,0.002582073,0.505169867,0.733957061,1,0.172314534,0.571428571,0,0.380097761
1848,0.228,0.0856,0.3160184,0,ERODED,1,1,1,1,1,1,0.642198451,0.11225997,0.92893616,1,0.77891348,0,0.1875,0
1849,0.189,0.212,0.3232397,0,ERODED,1,1,1,1,1,1,0.498340096,0.579025111,0.954625653,1,0.858835991,0,0.08984375,0
1850,0.139,0.304,0.2924187,0,Not eroded,0,1,1,1,1,1,0.313906308,0.918759232,0.844981148,1,0.517721272,0,0,0.765734994
1853,0.0827,0.0892,0.2904019,0,ERODED,1,1,1,1,1,1,0.106233862,0.125553914,0.837806461,1,0.495400121,0,0,0.132737374
1855,0.227,0.138,0.325777,0,ERODED,1,1,1,1,1,1,0.638509775,0.305760709,0.963651998,1,0.886917831,0,0.01953125,0
1858,0.201,0.236,0.2568105,0,Not eroded,0,1,1,1,1,1,0.542604205,0.667651403,0.718306367,1,0.123623703,0,0.6484375,0
1866,0.0548,0.196,0.27617,3,Not eroded,0,1,0,0,1,1,0.003319808,0.519940916,0.787177032,1,0.337887043,0.428571429,0,0.394957936
1867,0.0927,0.298,0.2989556,0,Not eroded,0,1,1,1,1,1,0.14312062,0.896602659,0.868235915,1,0.590069113,0,0,0.140375631
1869,0.259,0.0985,0.2500518,4,Not eroded,0,0,0,0,1,1,0.756547399,0.159896603,0.694262555,1,0.048821067,0.571428571,0.94140625,0.24156172
1871,0.324,0.283,0.2784765,0,Not eroded,0,1,1,1,1,1,0.996311324,0.841211226,0.795382316,1,0.363414479,0,0,0.419195072
1879,0.0881,0.0913,0.3254463,0,ERODED,1,1,1,1,1,1,0.126152711,0.133308715,0.962475546,1,0.883257773,0,0.0390625,0
1881,0.0548,0.159,0.2722746,0,Not eroded,0,1,1,1,1,1,0.003319808,0.383308715,0.773319299,1,0.294774287,0,0,0.612238919
1884,0.191,0.179,0.2940071,0,ERODED,1,1,1,1,1,1,0.505717447,0.457163959,0.850631819,1,0.535301059,0,0.421875,0.43818983
1885,0.285,0.0952,0.29455,0,Not eroded,0,1,1,1,1,1,0.852452969,0.147710487,0.852563165,1,0.541309663,0,0.4375,0.260569456
1886,0.156,0.262,0.3027972,0,Not eroded,0,1,1,1,1,1,0.376613796,0.76366322,0.881902257,1,0.632586432,0,0.19921875,0
1889,0.325,0.13,0.2728816,4,Not eroded,0,0,0,0,1,1,1,0.276218612,0.775478678,1,0.301492324,0.571428571,0,0.379324927
1894,0.0935,0.321,0.2800228,4,Not eroded,0,0,0,0,1,1,0.14607156,0.981536189,0.800883218,1,0.38052832,0.571428571,0,0.177609685
1895,0.109,0.324,0.266174,0,Not eroded,0,1,1,1,1,1,0.203246035,0.992614476,0.751616653,1,0.227255242,0,0,0.003288046
1898,0.0548,0.273,0.3168221,0,ERODED,1,1,1,1,1,1,0.003319808,0.804283604,0.931795291,1,0.787808516,0,0,0.473273967
1902,0.196,0.296,0.2472723,4,Not eroded,0,0,0,0,1,1,0.524160826,0.889217134,0.684374593,1,0.018058652,0.571428571,0.6796875,0
1905,0.156,0.0774,0.2870808,0,Not eroded,0,1,1,1,1,1,0.376613796,0.081979321,0.825991777,1,0.458643491,0,0,0.570593111
1909,0.277,0.214,0.3093684,2,Not eroded,0,1,0,1,1,1,0.822943563,0.586410635,0.905279044,1,0.705313892,0.285714286,0.1171875,0
1912,0.324,0.238,0.3176691,0,ERODED,1,1,1,1,1,1,0.996311324,0.675036928,0.934808461,1,0.797182779,0,0,0.200584063
1915,0.3,0.282,0.3155492,0,ERODED,1,1,1,1,1,1,0.907783106,0.837518464,0.927266999,1,0.773720558,0,0,0.480213132
1921,0.306,0.199,0.249714,3,Not eroded,0,1,0,0,1,1,0.92991516,0.531019202,0.693060845,1,0.045082429,0.428571429,0,0.809878082
1922,0.248,0.248,0.2659031,0,Not eroded,0,1,1,1,1,1,0.715971966,0.711964549,0.750652936,1,0.224257028,0,0.41015625,0
1923,0.193,0.255,0.3260088,0,ERODED,1,1,1,1,1,1,0.513094799,0.737813885,0.964476618,1,0.889483302,0,0.0234375,0.879862652
1925,0.213,0.0777,0.3111288,0,ERODED,1,1,1,1,1,1,0.586868314,0.083087149,0.911541599,1,0.724797308,0,0,0.704597212
1931,0.0877,0.0975,0.3145062,0,ERODED,1,1,1,1,1,1,0.124677241,0.15620384,0.923556567,1,0.762177044,0,0,0.000140075
1934,0.277,0.325,0.2733833,0,ERODED,1,1,1,1,1,1,0.822943563,0.996307238,0.777263456,1,0.307044943,0,0,0.41283176
1936,0.294,0.0999,0.2727074,0,Not eroded,0,1,1,1,1,1,0.885651051,0.16506647,0.774858968,1,0.299564347,0,0.72265625,0
1939,0.103,0.325,0.2844656,2,Not eroded,0,1,0,1,1,1,0.18111398,0.996307238,0.816688306,1,0.429699485,0.285714286,0.27734375,0
1941,0.324,0.199,0.308033,0,ERODED,1,1,1,1,1,1,0.996311324,0.531019202,0.900528411,1,0.69053421,0,0,0.362683467
1946,0.144,0.307,0.3083735,0,ERODED,1,1,1,1,1,1,0.332349686,0.929837518,0.901739726,1,0.69430273,0,0,0.683156056
1947,0.0548,0.056,0.2856785,0,Not eroded,0,1,1,1,1,1,0.003319808,0.00295421,0.82100315,1,0.443123386,0,0.09765625,0
1949,0.325,0.0555,0.2926849,2,Not eroded,0,1,0,1,1,1,1,0.001107829,0.845928144,1,0.520667469,0.285714286,0.16796875,0
1952,0.325,0.0642,0.248368,4,Not eroded,0,0,0,0,1,1,1,0.03323486,0.688272503,1,0.03018543,0.571428571,0.46484375,0
1964,0.158,0.0648,0.253806,0,Not eroded,0,1,1,1,1,1,0.383991147,0.035450517,0.707617975,1,0.090371077,0,0,0.747512898
1965,0.28,0.0556,0.2498308,3,Not eroded,0,1,0,0,1,1,0.834009591,0.001477105,0.693476357,1,0.046375125,0.428571429,0.703125,0
1970,0.243,0.262,0.2515119,0,Not eroded,0,1,1,1,1,1,0.697528587,0.76366322,0.699456804,1,0.06498088,0,0.55078125,0
1973,0.253,0.183,0.2775307,0,Not eroded,0,1,1,1,1,1,0.734415345,0.471935007,0.792017669,1,0.352946736,0,0.48828125,0
1974,0.271,0.242,0.2566851,2,Not eroded,0,1,0,1,1,1,0.800811509,0.689807976,0.717860261,1,0.122235825,0.285714286,0.4453125,0
1975,0.169,0.134,0.2530819,0,Not eroded,0,1,1,1,1,1,0.424566581,0.29098966,0.705042018,1,0.082357023,0,0.56640625,0
1977,0.158,0.0576,0.2819683,0,Not eroded,0,1,1,1,1,1,0.383991147,0.008862629,0.807804258,1,0.40206035,0,0,0.465083575
1993,0.0711,0.288,0.2490392,0,Not eroded,0,1,1,1,1,1,0.063445223,0.859675037,0.69066027,1,0.037614008,0,0,0.514131934
1994,0.132,0.325,0.2611436,2,Not eroded,0,1,0,1,1,1,0.288085577,0.996307238,0.733721201,1,0.171580751,0.285714286,0,0.400073249
1995,0.269,0.0694,0.3169603,0,ERODED,1,1,1,1,1,1,0.793434157,0.052437223,0.932286932,1,0.789338059,0,0,0.651455334
2000,0.149,0.318,0.2975923,4,ERODED,1,0,0,0,1,1,0.350793065,0.970457903,0.863386028,1,0.574980644,0.571428571,0,0.498728552
2011,0.211,0.137,0.2781463,4,Not eroded,0,0,0,0,1,1,0.579490963,0.302067947,0.794207642,1,0.359759955,0.571428571,0.515625,0
2012,0.197,0.234,0.2801096,0,Not eroded,0,1,1,1,1,1,0.527849502,0.660265879,0.801192006,1,0.381488988,0,0.48046875,0
2015,0.087,0.291,0.2935239,0,Not eroded,0,1,1,1,1,1,0.122095168,0.870753323,0.848912854,1,0.529953191,0,0,0.000367483
2020,0.273,0.234,0.3118352,0,ERODED,1,1,1,1,1,1,0.80818886,0.660265879,0.914054589,1,0.732615466,0,0.1171875,0
2021,0.229,0.2,0.261934,0,Not eroded,0,1,1,1,1,1,0.645887127,0.534711965,0.736533018,1,0.180328588,0,0.5703125,0.386913238
2024,0.296,0.159,0.2955725,4,Not eroded,0,0,0,0,1,1,0.893028403,0.383308715,0.856200669,1,0.552626291,0.571428571,0,8.59784E-05
2028,0.259,0.0555,0.325,0,ERODED,1,1,1,1,1,1,0.756547399,0.001107829,0.960887851,1,0.8783183,0,0,0.396645698
2031,0.314,0.0555,0.2805984,3,Not eroded,0,1,0,0,1,1,0.959424567,0.001107829,0.802930892,1,0.386898835,0.428571429,0.30078125,0
2036,0.124,0.288,0.2960103,3,Not eroded,0,1,0,0,1,1,0.258576171,0.859675037,0.857758125,1,0.557471689,0.428571429,0.30078125,0
2042,0.275,0.0895,0.2496615,0,Not eroded,0,1,1,1,1,1,0.815566212,0.126661743,0.692874078,1,0.044501379,0,0.92578125,0.272777087
2046,0.324,0.111,0.3011586,0,Not eroded,0,1,1,1,1,1,0.996311324,0.20605613,0.876073001,1,0.614451051,0,0,0.373890526
2047,0.116,0.17,0.2773413,0,Not eroded,0,1,1,1,1,1,0.229066765,0.423929099,0.791343886,1,0.350850532,0,0.38671875,0
2055,0.197,0.231,0.319421,0,ERODED,1,1,1,1,1,1,0.527849502,0.649187592,0.941040776,1,0.81657212,0,0.11328125,0
2056,0.0934,0.211,0.3119653,0,ERODED,1,1,1,1,1,1,0.145702693,0.575332349,0.914517415,1,0.734055361,0,0.1796875,0
2057,0.11,0.0817,0.2669389,0,Not eroded,0,1,1,1,1,1,0.20693471,0.097858198,0.754337754,1,0.235720855,0,0,0.409219054
2061,0.129,0.272,0.2816551,5,Not eroded,0,0,0,0,0,1,0.27701955,0.800590842,0.806690061,1,0.398593975,0.714285714,0.5078125,0.455204406
2071,0.117,0.163,0.3203313,3,Not eroded,0,1,0,0,1,1,0.232755441,0.398079764,0.944279133,1,0.826646963,0.428571429,0.0859375,0.500876109
2078,0.222,0.0915,0.3102362,0,ERODED,1,1,1,1,1,1,0.620066396,0.134047267,0.908366209,1,0.714918362,0,0.2421875,0
2081,0.316,0.243,0.3043772,0,ERODED,1,1,1,1,1,1,0.966801918,0.693500739,0.887523045,1,0.650073252,0,0,0.264970864
2082,0.124,0.0556,0.2906568,0,Not eroded,0,1,1,1,1,1,0.258576171,0.001477105,0.838713258,1,0.498221254,0,0,0.033302395
2088,0.302,0.245,0.2949955,0,Not eroded,0,1,1,1,1,1,0.915160457,0.700886263,0.854148014,1,0.546240282,0,0,0.151073125
2095,0.274,0.124,0.2838787,0,Not eroded,0,1,1,1,1,1,0.811877536,0.254062038,0.814600432,1,0.423203907,0,0.45703125,0
2096,0.186,0.325,0.2908918,0,Not eroded,0,1,1,1,1,1,0.487274069,0.996307238,0.839549261,1,0.500822142,0,0,0.38549397
2097,0.0757,0.26,0.3239566,0,ERODED,1,1,1,1,1,1,0.080413132,0.756277696,0.957175996,1,0.866770359,0,0,0.713026968
2105,0.122,0.242,0.2930592,0,Not eroded,0,1,1,1,1,1,0.25119882,0.689807976,0.847259702,1,0.524810074,0,0.30078125,0.459289621
2116,0.316,0.325,0.2846609,0,Not eroded,0,1,1,1,1,1,0.966801918,0.996307238,0.817383078,1,0.431860989,0,0.17578125,0
2118,0.256,0.323,0.2636954,0,ERODED,1,1,1,1,1,1,0.745481372,0.988921713,0.74279913,1,0.199823071,0,0,0.448749263
2119,0.144,0.26,0.2851299,5,Not eroded,0,0,0,0,0,1,0.332349686,0.756277696,0.819051527,1,0.437051697,0.714285714,0.46875,0
2122,0.324,0.295,0.2579937,0,Not eroded,0,1,1,1,1,1,0.996311324,0.885524372,0.722515555,1,0.136718896,0,0,0.376546721
2123,0.172,0.308,0.2479083,4,Not eroded,0,0,0,0,1,1,0.435632608,0.933530281,0.686637138,1,0.025097651,0.571428571,0,0.769712529
2124,0.224,0.294,0.3214928,0,ERODED,1,1,1,1,1,1,0.627443748,0.88183161,0.948411124,1,0.839501988,0,0.1015625,0
2128,0.0586,0.0562,0.2706233,0,Not eroded,0,1,1,1,1,1,0.017336776,0.003692762,0.767444864,1,0.276498347,0,0.12890625,0
2130,0.324,0.253,0.2519668,0,Not eroded,0,1,1,1,1,1,0.996311324,0.73042836,0.701075093,1,0.070015534,0,0,0.015919223
2131,0.0672,0.209,0.3153162,0,ERODED,1,1,1,1,1,1,0.049059388,0.567946824,0.926438111,1,0.771141806,0,0,0.901730917
2142,0.151,0.0561,0.3023971,0,Not eroded,0,1,1,1,1,1,0.358170417,0.003323486,0.880478917,1,0.628158283,0,0,0.387270438
2143,0.14,0.223,0.2506065,0,Not eroded,0,1,1,1,1,1,0.317594983,0.619645495,0.696235879,1,0.054960268,0,0.609375,0
2144,0.196,0.222,0.2891158,2,Not eroded,0,1,0,1,1,1,0.524160826,0.615952733,0.83323121,1,0.481166072,0.285714286,0.37890625,0
2156,0.305,0.112,0.2973194,0,Not eroded,0,1,1,1,1,1,0.926226485,0.209748892,0.862415197,1,0.571960294,0,0,0.676713721
2158,0.139,0.314,0.2909596,0,Not eroded,0,1,1,1,1,1,0.313906308,0.955686854,0.839790457,1,0.501572526,0,0,0.91161997
2159,0.198,0.255,0.2877607,0,Not eroded,0,1,1,1,1,1,0.531538178,0.737813885,0.828410495,1,0.466168357,0,0.3984375,0.944264732
2160,0.106,0.314,0.2755105,4,Not eroded,0,0,0,0,1,1,0.192180007,0.955686854,0.784830887,1,0.330587956,0.571428571,0,0.25223554
2166,0.297,0.109,0.2912821,0,Not eroded,0,1,1,1,1,1,0.896717079,0.198670606,0.840937738,1,0.505141829,0,0,0.398462312
2173,0.324,0.316,0.2506548,0,Not eroded,0,1,1,1,1,1,0.996311324,0.963072378,0.696407704,1,0.055494834,0,0.28125,0
2174,0.283,0.0804,0.2664267,0,Not eroded,0,1,1,1,1,1,0.845075618,0.093057607,0.752515623,1,0.230052027,0,0,0.367514881
2176,0.116,0.126,0.3266886,0,ERODED,1,1,1,1,1,1,0.229066765,0.261447563,0.96689498,1,0.897007061,0,0.01953125,0
2179,0.198,0.217,0.2981894,0,Not eroded,0,1,1,1,1,1,0.531538178,0.597488922,0.865510188,1,0.581589112,0,0.3046875,0
2182,0.134,0.293,0.2939725,0,Not eroded,0,1,1,1,1,1,0.295462929,0.878138848,0.850508731,1,0.534918119,0,0.31640625,0
2185,0.2,0.0642,0.2837284,0,Not eroded,0,1,1,1,1,1,0.538915529,0.03323486,0.814065745,1,0.421540445,0,0,0.451645949
2187,0.0899,0.0639,0.3338966,0,ERODED,1,1,1,1,1,1,0.132792328,0.032127031,0.992537158,1,0.976782374,0,0,0.337076953
2193,0.0733,0.104,0.2489926,2,Not eroded,0,1,0,1,1,1,0.07156031,0.180206795,0.690494493,1,0.037098257,0.285714286,0,0.930374718
2199,0.217,0.0847,0.2591789,0,Not eroded,0,1,1,1,1,1,0.601623017,0.108936484,0.726731857,1,0.149836224,0,0.66015625,0.386435905
2201,0.117,0.0799,0.2602024,0,Not eroded,0,1,1,1,1,1,0.232755441,0.091211226,0.730372919,1,0.16116392,0,0,0.489207422
2203,0.293,0.0966,0.2869793,0,Not eroded,0,1,1,1,1,1,0.881962376,0.152880355,0.825630695,1,0.457520129,0,0.5234375,0
2208,0.295,0.143,0.2643281,3,Not eroded,0,1,0,0,1,1,0.889339727,0.32422452,0.745049935,1,0.206825546,0.428571429,0.6640625,0
2209,0.307,0.0556,0.2624274,2,Not eroded,0,1,0,1,1,1,0.933603836,0.001477105,0.738288269,1,0.185789345,0.285714286,0.45703125,0
2212,0.234,0.16,0.3247665,0,ERODED,1,1,1,1,1,1,0.664330505,0.387001477,0.960057184,1,0.875734014,0,0.0625,0
2215,0.285,0.0881,0.2508176,0,Not eroded,0,1,1,1,1,1,0.852452969,0.121491876,0.696986859,1,0.05729664,0,0.921875,0
2217,0.303,0.27,0.3240819,0,ERODED,1,1,1,1,1,1,0.918849133,0.793205318,0.957621746,1,0.86815713,0,0,0.67858236
2220,0.196,0.254,0.276828,0,Not eroded,0,1,1,1,1,1,0.524160826,0.734121123,0.789517842,1,0.345169529,0,0.51953125,0.906655499
2226,0.114,0.268,0.3128968,0,ERODED,1,1,1,1,1,1,0.221689414,0.785819793,0.91783119,1,0.744364837,0,0.125,0
2238,0.0906,0.222,0.2653479,0,Not eroded,0,1,1,1,1,1,0.135374401,0.615952733,0.748677834,1,0.218112292,0,0.51953125,0
2239,0.292,0.214,0.2891358,3,Not eroded,0,1,0,0,1,1,0.8782737,0.586410635,0.83330236,1,0.481387424,0.428571429,0.3046875,0
2243,0.0931,0.125,0.3094964,0,ERODED,1,1,1,1,1,1,0.14459609,0.257754801,0.905734399,1,0.706730546,0,0.16015625,0
2244,0.176,0.325,0.2519201,3,Not eroded,0,1,0,0,1,1,0.450387311,0.996307238,0.70090896,1,0.069498677,0.428571429,0,0.548449098
2245,0.066,0.29,0.333892,0,ERODED,1,1,1,1,1,1,0.044632977,0.867060561,0.992520794,1,0.976731463,0,0,0.371719413
2246,0.203,0.0748,0.2672855,3,Not eroded,0,1,0,0,1,1,0.549981557,0.072378139,0.75557077,1,0.239556888,0.428571429,0,0.444835311
2249,0.208,0.0997,0.2508168,2,Not eroded,0,1,0,1,1,1,0.568424935,0.164327917,0.696984013,1,0.057287786,0.285714286,0.7578125,0.43840101
2251,0.245,0.239,0.272003,3,Not eroded,0,1,0,0,1,1,0.704905939,0.67872969,0.772353093,1,0.291768324,0.428571429,0.43359375,0
