Before erosion ID,Initial X,Initial Y,Initial Z,Initial connectivity,Erosion state,Encoded erosion state,3 connectivity,1 connectivity,2 connectivity,4 connectivity,5 connectivity,Norm Initial X,Norm Initial Y,Norm Initial Z,Threshold Z,Norm2 Initial Z,Norm Connectivity,EffectivePassing,CloggingProb
1759,0.323,0.263,0.285,0,Not eroded,0,1,1,1,1,1,0.992598075,0.769687964,0.818440726,1,0.491644201,0,0,0.436635108
1766,0.298,0.135,0.278,0,Not eroded,0,1,1,1,1,1,0.900074019,0.294205052,0.793520826,1,0.421869875,0,0.493723849,0
1767,0.217,0.0746,0.256,5,Not eroded,0,0,0,0,0,1,0.600296077,0.069836553,0.715201139,1,0.202579138,0.714285714,0.606694561,0
1770,0.325,0.106,0.236,0,Not eroded,0,1,1,1,1,1,1,0.186478455,0.644001424,1,0.003223923,0,0.543933054,0
1776,0.0769,0.179,0.236,5,Not eroded,0,0,0,0,0,1,0.081791266,0.457652303,0.644001424,1,0.003223923,0.714285714,0,0.569766694
1778,0.202,0.134,0.266,0,Not eroded,0,1,1,1,1,1,0.544781643,0.290490342,0.750800997,1,0.302256746,0,0.380753138,0
1780,0.261,0.0562,0.275,4,Not eroded,0,0,0,0,1,1,0.763138416,0.001485884,0.782840869,1,0.391966593,0.571428571,0,0.375080514
1789,0.0554,0.184,0.277,2,Not eroded,0,1,0,1,1,1,0.002220577,0.476225854,0.78996084,1,0.411902114,0.285714286,0,0.429891603
1794,0.202,0.0571,0.271,0,Not eroded,0,1,1,1,1,1,0.544781643,0.004829123,0.768600926,1,0.35209555,0,0,0.437505103
1795,0.154,0.325,0.257,3,Not eroded,0,1,0,0,1,1,0.367135455,1,0.718761125,1,0.212546899,0.428571429,0,1.02E-07
1803,0.0779,0.0989,0.249,3,Not eroded,0,1,0,0,1,1,0.085492228,0.160104012,0.690281239,1,0.132804813,0.428571429,0,0.645701895
1806,0.158,0.167,0.246,0,Not eroded,0,1,1,1,1,1,0.381939304,0.41307578,0.679601282,1,0.10290153,0,0.569037657,0.667198753
1808,0.116,0.0615,0.322,0,ERODED,1,1,1,1,1,1,0.22649889,0.021173848,0.950160199,1,0.860451349,0,0,0.751919625
1810,0.179,0.133,0.238,0,Not eroded,0,1,1,1,1,1,0.459659511,0.286775632,0.651121396,1,0.023159444,0,0.732217573,0
1812,0.303,0.227,0.281,0,Not eroded,0,1,1,1,1,1,0.91857883,0.635958395,0.804200783,1,0.451773157,0,0,0.37026314
1814,0.318,0.161,0.241,5,Not eroded,0,0,0,0,0,1,0.974093264,0.390787519,0.661801353,1,0.053062727,0.714285714,0,0.784457125
1815,0.154,0.311,0.252,0,Not eroded,0,1,1,1,1,1,0.367135455,0.947994056,0.700961196,1,0.162708095,0,0,0.609410532
1818,0.293,0.0932,0.243,0,Not eroded,0,1,1,1,1,1,0.881569208,0.138930163,0.668921324,1,0.072998248,0,0.820083682,0
1819,0.0593,0.251,0.28,4,Not eroded,0,0,0,0,1,1,0.01665433,0.725111441,0.800640797,1,0.441805397,0.571428571,0,0.517983663
1822,0.269,0.25,0.246,0,Not eroded,0,1,1,1,1,1,0.792746114,0.721396731,0.679601282,1,0.10290153,0,0.769874477,0
1829,0.126,0.104,0.294,3,Not eroded,0,1,0,0,1,1,0.263508512,0.179049034,0.850480598,1,0.581354048,0.428571429,0.313807531,0.444403033
1835,0.316,0.213,0.286,0,ERODED,1,1,1,1,1,1,0.96669134,0.583952452,0.822000712,1,0.501611961,0,0,0.724878111
1838,0.322,0.0837,0.274,0,Not eroded,0,1,1,1,1,1,0.988897113,0.103640416,0.779280883,1,0.381998832,0,0,0.250363342
1845,0.125,0.064,0.246,0,Not eroded,0,1,1,1,1,1,0.25980755,0.030460624,0.679601282,1,0.10290153,0,0,0.929522764
1846,0.257,0.221,0.257,4,Not eroded,0,0,0,0,1,1,0.748334567,0.613670134,0.718761125,1,0.212546899,0.571428571,0.686192469,0
1849,0.178,0.305,0.29,0,ERODED,1,1,1,1,1,1,0.455958549,0.925705795,0.836240655,1,0.541483004,0,0,0.692764011
1850,0.195,0.0982,0.285,3,Not eroded,0,1,0,0,1,1,0.518874907,0.157503715,0.818440726,1,0.491644201,0.428571429,0.426778243,0
1851,0.0784,0.325,0.29,0,ERODED,1,1,1,1,1,1,0.087342709,1,0.836240655,1,0.541483004,0,0,0.021709963
1853,0.315,0.12,0.252,0,Not eroded,0,1,1,1,1,1,0.962990377,0.238484398,0.700961196,1,0.162708095,0,0,0.64118148
1860,0.252,0.175,0.332,0,ERODED,1,1,1,1,1,1,0.729829756,0.442793462,0.985760057,1,0.960128957,0,0,0
1866,0.291,0.252,0.237,0,Not eroded,0,1,1,1,1,1,0.874167283,0.728826152,0.64756141,1,0.013191683,0,0.861924686,0
1867,0.177,0.122,0.316,4,Not eroded,0,0,0,0,1,1,0.452257587,0.245913819,0.928800285,1,0.800644785,0.571428571,0.079497908,0
1873,0.0555,0.288,0.245,0,Not eroded,0,1,1,1,1,1,0.002590674,0.862555721,0.676041296,1,0.09293377,0,0,0.624120034
1877,0.0638,0.114,0.249,0,Not eroded,0,1,1,1,1,1,0.03330866,0.216196137,0.690281239,1,0.132804813,0,0,0.910878305
1879,0.25,0.141,0.288,0,Not eroded,0,1,1,1,1,1,0.722427831,0.316493314,0.829120684,1,0.521547483,0,0.418410042,0
1886,0.325,0.121,0.239,0,Not eroded,0,1,1,1,1,1,1,0.242199108,0.654681381,1,0.033127205,0,0.548117155,0
1889,0.0555,0.291,0.307,0,ERODED,1,1,1,1,1,1,0.002590674,0.873699851,0.896760413,1,0.710934938,0,0,0.629960181
1891,0.166,0.237,0.296,0,Not eroded,0,1,1,1,1,1,0.411547002,0.673105498,0.85760057,1,0.601289569,0,0.29707113,0
1892,0.084,0.174,0.245,4,Not eroded,0,0,0,0,1,1,0.108068098,0.439078752,0.676041296,1,0.09293377,0.571428571,0.786610879,0.171515423
1894,0.0653,0.0695,0.253,0,Not eroded,0,1,1,1,1,1,0.038860104,0.05089153,0.704521182,1,0.172675856,0,0,0.008226801
1903,0.285,0.0563,0.248,0,Not eroded,0,1,1,1,1,1,0.85196151,0.001857355,0.686721253,1,0.122837052,0,0.368200837,0
1916,0.0627,0.297,0.325,0,ERODED,1,1,1,1,1,1,0.029237602,0.895988113,0.960840157,1,0.890354631,0,0,0.794520372
1923,0.222,0.119,0.248,0,Not eroded,0,1,1,1,1,1,0.618800888,0.234769688,0.686721253,1,0.122837052,0,0.635983264,0
1925,0.116,0.229,0.242,4,Not eroded,0,0,0,0,1,1,0.22649889,0.643387816,0.665361339,1,0.063030487,0.571428571,0.669456067,0
1930,0.163,0.0815,0.251,0,Not eroded,0,1,1,1,1,1,0.400444115,0.095468053,0.69740121,1,0.152740334,0,0,0.430363001
1932,0.143,0.0562,0.276,2,Not eroded,0,1,0,1,1,1,0.32642487,0.001485884,0.786400854,1,0.401934354,0.285714286,0.422594142,0
1934,0.241,0.114,0.304,4,Not eroded,0,0,0,0,1,1,0.689119171,0.216196137,0.886080456,1,0.681031655,0.571428571,0.167364017,0.424434603
1936,0.293,0.165,0.28,0,Not eroded,0,1,1,1,1,1,0.881569208,0.40564636,0.800640797,1,0.441805397,0,0.460251046,0.596853251
1938,0.289,0.157,0.246,0,Not eroded,0,1,1,1,1,1,0.866765359,0.375928678,0.679601282,1,0.10290153,0,0.811715481,0.488069496
1939,0.171,0.319,0.301,0,ERODED,1,1,1,1,1,1,0.430051813,0.977711738,0.875400498,1,0.651128373,0,0.175732218,0
1941,0.0678,0.0567,0.238,0,Not eroded,0,1,1,1,1,1,0.048112509,0.003343239,0.651121396,1,0.023159444,0,0.481171548,0
1943,0.131,0.0563,0.247,0,Not eroded,0,1,1,1,1,1,0.282013323,0.001857355,0.683161267,1,0.112869291,0,0,0.635596434
1947,0.0994,0.0563,0.247,0,ERODED,1,1,1,1,1,1,0.165062916,0.001857355,0.683161267,1,0.112869291,0,0.527196653,0
1949,0.129,0.166,0.244,0,Not eroded,0,1,1,1,1,1,0.274611399,0.40936107,0.67248131,1,0.082966009,0,0.744769874,0
1952,0.296,0.125,0.25,0,Not eroded,0,1,1,1,1,1,0.892672095,0.257057949,0.693841225,1,0.142772574,0,0,0.000271077
1954,0.0808,0.207,0.316,0,ERODED,1,1,1,1,1,1,0.096225019,0.56166419,0.928800285,1,0.800644785,0,0,0.870463948
1961,0.113,0.0584,0.297,0,ERODED,1,1,1,1,1,1,0.215396003,0.009658247,0.861160555,1,0.61125733,0,0,0.443518625
1962,0.15,0.278,0.293,0,ERODED,1,1,1,1,1,1,0.352331606,0.825408618,0.846920612,1,0.571386287,0,0.255230126,0
1969,0.245,0.241,0.273,0,Not eroded,0,1,1,1,1,1,0.70392302,0.687964339,0.775720897,1,0.372031071,0,0.485355649,0
1970,0.0857,0.189,0.291,2,Not eroded,0,1,0,1,1,1,0.114359734,0.494799406,0.839800641,1,0.551450765,0.285714286,0.292887029,0.347978589
1971,0.146,0.0901,0.283,0,Not eroded,0,1,1,1,1,1,0.337527757,0.127414562,0.811320755,1,0.471708679,0,0,0.001202285
1974,0.272,0.277,0.274,2,Not eroded,0,1,0,1,1,1,0.803849001,0.821693908,0.779280883,1,0.381998832,0.285714286,0.426778243,0.054675657
1975,0.264,0.162,0.248,0,Not eroded,0,1,1,1,1,1,0.774241303,0.394502229,0.686721253,1,0.122837052,0,0.686192469,0
1977,0.16,0.0668,0.325,0,ERODED,1,1,1,1,1,1,0.389341229,0.040861813,0.960840157,1,0.890354631,0,0,0.763073491
1983,0.11,0.13,0.315,0,ERODED,1,1,1,1,1,1,0.204293116,0.275631501,0.925240299,1,0.790677024,0,0.075313808,0
1986,0.165,0.12,0.309,0,ERODED,1,1,1,1,1,1,0.40784604,0.238484398,0.903880384,1,0.730870459,0,0.117154812,0
1987,0.183,0.199,0.252,0,Not eroded,0,1,1,1,1,1,0.47446336,0.531946508,0.700961196,1,0.162708095,0,0.560669456,0
1988,0.0733,0.308,0.24,2,Not eroded,0,1,0,1,1,1,0.068467802,0.936849926,0.658241367,1,0.043094966,0.285714286,0,0.40274879
1990,0.0731,0.108,0.248,0,Not eroded,0,1,1,1,1,1,0.067727609,0.193907875,0.686721253,1,0.122837052,0,0,0.875233774
1992,0.168,0.108,0.292,2,Not eroded,0,1,0,1,1,1,0.418948927,0.193907875,0.843360627,1,0.561418526,0.285714286,0.284518828,0
1994,0.0556,0.0667,0.278,0,Not eroded,0,1,1,1,1,1,0.00296077,0.040490342,0.793520826,1,0.421869875,0,0.184100418,0
1998,0.122,0.325,0.275,0,Not eroded,0,1,1,1,1,1,0.248704663,1,0.782840869,1,0.391966593,0,0.217573222,0
2000,0.218,0.232,0.247,3,Not eroded,0,1,0,0,1,1,0.603997039,0.654531947,0.683161267,1,0.112869291,0.428571429,0.719665272,0.457959566
2001,0.253,0.106,0.246,0,Not eroded,0,1,1,1,1,1,0.733530718,0.186478455,0.679601282,1,0.10290153,0,0.824267782,0
2005,0.0554,0.182,0.259,3,Not eroded,0,1,0,0,1,1,0.002220577,0.468796434,0.725881096,1,0.23248242,0.428571429,0,0.42501826
2010,0.282,0.208,0.264,0,Not eroded,0,1,1,1,1,1,0.840858623,0.5653789,0.743681025,1,0.282321224,0,0.728033473,0
2015,0.219,0.0563,0.296,0,Not eroded,0,1,1,1,1,1,0.607698001,0.001857355,0.85760057,1,0.601289569,0,0.163179916,0
2016,0.129,0.124,0.291,0,Not eroded,0,1,1,1,1,1,0.274611399,0.253343239,0.839800641,1,0.551450765,0,0.313807531,0
2018,0.269,0.22,0.294,3,Not eroded,0,1,0,0,1,1,0.792746114,0.609955423,0.850480598,1,0.581354048,0.428571429,0.326359833,0
2020,0.0624,0.16,0.282,0,ERODED,1,1,1,1,1,1,0.028127313,0.387072808,0.807760769,1,0.461740918,0,0,0.635584979
2025,0.325,0.202,0.281,0,Not eroded,0,1,1,1,1,1,1,0.543090639,0.804200783,1,0.451773157,0,0,0.378343658
2056,0.305,0.22,0.3,0,Not eroded,0,1,1,1,1,1,0.925980755,0.609955423,0.871840513,1,0.641160612,0,0,0.4895639
2060,0.0555,0.28,0.259,2,Not eroded,0,1,0,1,1,1,0.002590674,0.832838039,0.725881096,1,0.23248242,0.285714286,0.313807531,0
2062,0.251,0.122,0.241,0,Not eroded,0,1,1,1,1,1,0.726128793,0.245913819,0.661801353,1,0.053062727,0,0.845188285,0.606341955
2075,0.0555,0.14,0.3,0,ERODED,1,1,1,1,1,1,0.002590674,0.312778603,0.871840513,1,0.641160612,0,0.083682008,0
2079,0.125,0.203,0.239,4,Not eroded,0,0,0,0,1,1,0.25980755,0.546805349,0.654681381,1,0.033127205,0.571428571,0.744769874,0.538999397
2081,0.0873,0.0564,0.278,0,ERODED,1,1,1,1,1,1,0.120281273,0.002228826,0.793520826,1,0.421869875,0,0,0.389952348
2088,0.0605,0.211,0.316,0,ERODED,1,1,1,1,1,1,0.021095485,0.576523031,0.928800285,1,0.800644785,0,0,0.761260565
2093,0.325,0.143,0.278,0,Not eroded,0,1,1,1,1,1,1,0.323922734,0.793520826,1,0.421869875,0,0,0.393059554
2094,0.163,0.115,0.249,0,Not eroded,0,1,1,1,1,1,0.400444115,0.219910847,0.690281239,1,0.132804813,0,0.744769874,0
2098,0.324,0.153,0.326,0,ERODED,1,1,1,1,1,1,0.996299038,0.361069837,0.964400142,1,0.900322392,0,0,0.406385713
2100,0.0702,0.239,0.267,4,Not eroded,0,0,0,0,1,1,0.056994819,0.680534918,0.754360983,1,0.312224507,0.571428571,0,0.902128275
2101,0.186,0.265,0.324,0,ERODED,1,1,1,1,1,1,0.485566247,0.777117385,0.957280171,1,0.880386871,0,0.079497908,0
2102,0.227,0.288,0.29,0,Not eroded,0,1,1,1,1,1,0.637305699,0.862555721,0.836240655,1,0.541483004,0,0.384937238,0.525602479
2107,0.325,0.243,0.255,0,Not eroded,0,1,1,1,1,1,1,0.695393759,0.711641153,1,0.192611377,0,0,0.094693074
2113,0.0924,0.23,0.247,0,Not eroded,0,1,1,1,1,1,0.139156181,0.647102526,0.683161267,1,0.112869291,0,0.673640167,0
2120,0.169,0.287,0.286,0,ERODED,1,1,1,1,1,1,0.422649889,0.85884101,0.822000712,1,0.501611961,0,0.405857741,0
2126,0.151,0.27,0.322,0,ERODED,1,1,1,1,1,1,0.356032568,0.795690936,0.950160199,1,0.860451349,0,0.083682008,0
2130,0.0638,0.264,0.306,0,ERODED,1,1,1,1,1,1,0.03330866,0.773402675,0.893200427,1,0.700967177,0,0,1.73E-06
2136,0.302,0.0977,0.239,0,Not eroded,0,1,1,1,1,1,0.914877868,0.15564636,0.654681381,1,0.033127205,0,0,0.006647526
2137,0.0557,0.0772,0.277,0,Not eroded,0,1,1,1,1,1,0.003330866,0.079494799,0.78996084,1,0.411902114,0,0.213389121,0
2144,0.22,0.272,0.253,3,Not eroded,0,1,0,0,1,1,0.611398964,0.803120357,0.704521182,1,0.172675856,0.428571429,0.711297071,0.227230293
2146,0.228,0.325,0.264,4,Not eroded,0,0,0,0,1,1,0.641006662,1,0.743681025,1,0.282321224,0.571428571,0.439330544,0
2151,0.233,0.239,0.285,0,Not eroded,0,1,1,1,1,1,0.659511473,0.680534918,0.818440726,1,0.491644201,0,0.380753138,0.631419233
2161,0.074,0.279,0.239,0,Not eroded,0,1,1,1,1,1,0.071058475,0.829123328,0.654681381,1,0.033127205,0,0,0.531052365
2164,0.182,0.0913,0.242,0,Not eroded,0,1,1,1,1,1,0.470762398,0.131872214,0.665361339,1,0.063030487,0,0.882845188,0.425734991
2169,0.256,0.211,0.326,3,Not eroded,0,1,0,0,1,1,0.744633605,0.576523031,0.964400142,1,0.900322392,0.428571429,0.037656904,0
2170,0.286,0.0701,0.251,0,Not eroded,0,1,1,1,1,1,0.855662472,0.053120357,0.69740121,1,0.152740334,0,0,0.438763642
2171,0.171,0.184,0.249,0,Not eroded,0,1,1,1,1,1,0.430051813,0.476225854,0.690281239,1,0.132804813,0,0.585774059,0
2179,0.132,0.0643,0.253,0,Not eroded,0,1,1,1,1,1,0.285714286,0.031575037,0.704521182,1,0.172675856,0,0,0.92427399
2182,0.105,0.223,0.288,4,Not eroded,0,0,0,0,1,1,0.185788305,0.621099554,0.829120684,1,0.521547483,0.571428571,0.347280335,0
2186,0.187,0.279,0.28,0,ERODED,1,1,1,1,1,1,0.489267209,0.829123328,0.800640797,1,0.441805397,0,0.581589958,0
2189,0.179,0.0563,0.302,2,Not eroded,0,1,0,1,1,1,0.459659511,0.001857355,0.878960484,1,0.661096134,0.285714286,0,0.427823722
2196,0.298,0.239,0.325,0,ERODED,1,1,1,1,1,1,0.900074019,0.680534918,0.960840157,1,0.890354631,0,0,0.107146648
2198,0.267,0.209,0.293,2,Not eroded,0,1,0,1,1,1,0.785344189,0.569093611,0.846920612,1,0.571386287,0.285714286,0.280334728,0
2199,0.279,0.117,0.29,0,ERODED,1,1,1,1,1,1,0.829755736,0.227340267,0.836240655,1,0.541483004,0,0.364016736,0.115463819
2201,0.252,0.0732,0.317,0,ERODED,1,1,1,1,1,1,0.729829756,0.064635958,0.932360271,1,0.810612545,0,0,0.943957742
2202,0.17,0.325,0.254,4,Not eroded,0,0,0,0,1,1,0.426350851,1,0.708081168,1,0.182643617,0.571428571,0.456066946,0
2204,0.159,0.284,0.298,0,ERODED,1,1,1,1,1,1,0.385640266,0.84769688,0.864720541,1,0.621225091,0,0.221757322,0
2205,0.105,0.317,0.267,0,Not eroded,0,1,1,1,1,1,0.185788305,0.970282318,0.754360983,1,0.312224507,0,0,0.765799557
2207,0.186,0.31,0.293,0,ERODED,1,1,1,1,1,1,0.485566247,0.944279346,0.846920612,1,0.571386287,0,0,0.974557615
2210,0.139,0.0897,0.295,5,Not eroded,0,0,0,0,0,1,0.311621021,0.125928678,0.854040584,1,0.591321808,0.714285714,0,0.001112211
2212,0.311,0.222,0.287,0,ERODED,1,1,1,1,1,1,0.948186528,0.617384844,0.825560698,1,0.511579722,0,0,0.569653256
2214,0.182,0.254,0.252,0,Not eroded,0,1,1,1,1,1,0.470762398,0.736255572,0.700961196,1,0.162708095,0,0.682008368,0
2218,0.153,0.117,0.289,5,Not eroded,0,0,0,0,0,1,0.363434493,0.227340267,0.832680669,1,0.531515244,0.714285714,0.347280335,0
2221,0.157,0.158,0.255,0,Not eroded,0,1,1,1,1,1,0.378238342,0.379643388,0.711641153,1,0.192611377,0,0.531380753,0.452904031
2222,0.103,0.145,0.277,0,Not eroded,0,1,1,1,1,1,0.17838638,0.331352155,0.78996084,1,0.411902114,0,0.485355649,0
2223,0.0926,0.206,0.321,0,ERODED,1,1,1,1,1,1,0.139896373,0.55794948,0.946600214,1,0.850483588,0,0.092050209,0.487730732
2229,0.177,0.325,0.283,0,ERODED,1,1,1,1,1,1,0.452257587,1,0.811320755,1,0.471708679,0,0.313807531,0
2235,0.237,0.163,0.327,0,ERODED,1,1,1,1,1,1,0.674315322,0.398216939,0.967960128,1,0.910290153,0,0.020920502,0
2239,0.296,0.0783,0.325,2,Not eroded,0,1,0,1,1,1,0.892672095,0.083580981,0.960840157,1,0.890354631,0.285714286,0,0.680583626
2240,0.145,0.281,0.245,0,Not eroded,0,1,1,1,1,1,0.333826795,0.836552749,0.676041296,1,0.09293377,0,0.635983264,0
2241,0.267,0.256,0.26,0,Not eroded,0,1,1,1,1,1,0.785344189,0.743684993,0.729441082,1,0.242450181,0,0.610878661,0.055930908
2242,0.271,0.156,0.254,0,Not eroded,0,1,1,1,1,1,0.800148038,0.372213967,0.708081168,1,0.182643617,0,0.644351464,0
2245,0.0957,0.0656,0.246,0,ERODED,1,1,1,1,1,1,0.151369356,0.03640416,0.679601282,1,0.10290153,0,0,0.401690564
2249,0.297,0.258,0.315,0,Not eroded,0,1,1,1,1,1,0.896373057,0.751114413,0.925240299,1,0.790677024,0,0,0.370534303
2250,0.187,0.192,0.247,0,Not eroded,0,1,1,1,1,1,0.489267209,0.505943536,0.683161267,1,0.112869291,0,0.615062762,0
2251,0.177,0.288,0.24,3,Not eroded,0,1,0,0,1,1,0.452257587,0.862555721,0.658241367,1,0.043094966,0.428571429,0.782426778,0
2253,0.0916,0.229,0.305,0,Not eroded,0,1,1,1,1,1,0.136195411,0.643387816,0.889640441,1,0.690999416,0,0.205020921,0
2256,0.325,0.164,0.26,0,Not eroded,0,1,1,1,1,1,1,0.401931649,0.729441082,1,0.242450181,0,0,0.389532082
2259,0.209,0.111,0.292,0,Not eroded,0,1,1,1,1,1,0.570688379,0.205052006,0.843360627,1,0.561418526,0,0.225941423,0.559335937
2260,0.227,0.203,0.267,4,Not eroded,0,0,0,0,1,1,0.637305699,0.546805349,0.754360983,1,0.312224507,0.571428571,0.481171548,0
2262,0.162,0.0647,0.311,3,Not eroded,0,1,0,0,1,1,0.396743153,0.033060921,0.911000356,1,0.750805981,0.428571429,0,0.640087578
2264,0.209,0.296,0.253,3,Not eroded,0,1,0,0,1,1,0.570688379,0.892273403,0.704521182,1,0.172675856,0.428571429,0,0.53168958
2265,0.211,0.263,0.326,0,ERODED,1,1,1,1,1,1,0.578090303,0.769687964,0.964400142,1,0.900322392,0,0.037656904,0.674210293
2268,0.218,0.26,0.236,0,Not eroded,0,1,1,1,1,1,0.603997039,0.758543834,0.644001424,1,0.003223923,0,0.849372385,0.565346664
2270,0.285,0.239,0.29,0,Not eroded,0,1,1,1,1,1,0.85196151,0.680534918,0.836240655,1,0.541483004,0,0.372384937,0
2276,0.0842,0.203,0.264,0,Not eroded,0,1,1,1,1,1,0.10880829,0.546805349,0.743681025,1,0.282321224,0,0.552301255,0.826046108
2279,0.325,0.0561,0.249,2,Not eroded,0,1,0,1,1,1,1,0.001114413,0.690281239,1,0.132804813,0.285714286,0.242677824,0
2280,0.0555,0.291,0.256,0,Not eroded,0,1,1,1,1,1,0.002590674,0.873699851,0.715201139,1,0.202579138,0,0,0.629960181
2283,0.301,0.0563,0.237,4,Not eroded,0,0,0,0,1,1,0.911176906,0.001857355,0.64756141,1,0.013191683,0.571428571,0,0.382847329
2285,0.062,0.156,0.245,0,Not eroded,0,1,1,1,1,1,0.026646928,0.372213967,0.676041296,1,0.09293377,0,0,0.55852325
2286,0.3,0.126,0.29,0,ERODED,1,1,1,1,1,1,0.907475944,0.26077266,0.836240655,1,0.541483004,0,0,0.000266348
2288,0.269,0.289,0.27,0,Not eroded,0,1,1,1,1,1,0.792746114,0.866270431,0.76504094,1,0.342127789,0,0.418410042,0
2289,0.15,0.0564,0.295,0,Not eroded,0,1,1,1,1,1,0.352331606,0.002228826,0.854040584,1,0.591321808,0,0.230125523,0
2297,0.133,0.232,0.25,4,Not eroded,0,0,0,0,1,1,0.289415248,0.654531947,0.693841225,1,0.142772574,0.571428571,0.543933054,0
2298,0.262,0.22,0.239,3,Not eroded,0,1,0,0,1,1,0.766839378,0.609955423,0.654681381,1,0.033127205,0.428571429,0.861924686,0
2304,0.0555,0.239,0.245,0,Not eroded,0,1,1,1,1,1,0.002590674,0.680534918,0.676041296,1,0.09293377,0,0,0.393832611
2307,0.0609,0.107,0.242,0,Not eroded,0,1,1,1,1,1,0.02257587,0.190193165,0.665361339,1,0.063030487,0,0,0.731623891
2308,0.297,0.301,0.325,0,ERODED,1,1,1,1,1,1,0.896373057,0.910846954,0.960840157,1,0.890354631,0,0,0.280405933
2312,0.126,0.199,0.326,0,ERODED,1,1,1,1,1,1,0.263508512,0.531946508,0.964400142,1,0.900322392,0,0.037656904,0.424621694
2313,0.208,0.0563,0.279,0,Not eroded,0,1,1,1,1,1,0.566987417,0.001857355,0.797080812,1,0.431837636,0,0,0.380357408
2314,0.32,0.0985,0.241,0,Not eroded,0,1,1,1,1,1,0.981495189,0.158618128,0.661801353,1,0.053062727,0,0,0.006209359
2315,0.19,0.263,0.266,0,ERODED,1,1,1,1,1,1,0.500370096,0.769687964,0.750800997,1,0.302256746,0,0.589958159,0
2318,0.183,0.224,0.278,4,Not eroded,0,0,0,0,1,1,0.47446336,0.624814264,0.793520826,1,0.421869875,0.571428571,0.40167364,0
2322,0.0555,0.0839,0.258,0,Not eroded,0,1,1,1,1,1,0.002590674,0.104383358,0.722321111,1,0.22251466,0,0.317991632,0
2324,0.162,0.32,0.256,5,Not eroded,0,0,0,0,0,1,0.396743153,0.981426449,0.715201139,1,0.202579138,0.714285714,0,1.35E-07
2331,0.325,0.104,0.277,0,Not eroded,0,1,1,1,1,1,1,0.179049034,0.78996084,1,0.411902114,0,0.276150628,0
2333,0.261,0.137,0.241,0,Not eroded,0,1,1,1,1,1,0.763138416,0.301634473,0.661801353,1,0.053062727,0,0.887029289,0
2334,0.324,0.131,0.31,0,ERODED,1,1,1,1,1,1,0.996299038,0.279346211,0.90744037,1,0.74083822,0,0.10460251,0
2335,0.0893,0.0672,0.318,0,ERODED,1,1,1,1,1,1,0.127683198,0.042347697,0.935920256,1,0.820580306,0,0,0.61997435
2336,0.168,0.317,0.248,5,Not eroded,0,0,0,0,0,1,0.418948927,0.970282318,0.686721253,1,0.122837052,0.714285714,0,0.000100119
2338,0.151,0.148,0.295,0,Not eroded,0,1,1,1,1,1,0.356032568,0.342496285,0.854040584,1,0.591321808,0,0.221757322,0.410787066
2341,0.12,0.0976,0.299,0,Not eroded,0,1,1,1,1,1,0.241302739,0.155274889,0.868280527,1,0.631192851,0,0.246861925,0.640455849
2344,0.28,0.174,0.253,0,Not eroded,0,1,1,1,1,1,0.833456699,0.439078752,0.704521182,1,0.172675856,0,0.694560669,0
2351,0.155,0.176,0.244,0,Not eroded,0,1,1,1,1,1,0.370836417,0.446508172,0.67248131,1,0.082966009,0,0.610878661,0.86980381
2355,0.187,0.0563,0.281,3,Not eroded,0,1,0,0,1,1,0.489267209,0.001857355,0.804200783,1,0.451773157,0.428571429,0,0.399399195
2356,0.163,0.179,0.256,0,Not eroded,0,1,1,1,1,1,0.400444115,0.457652303,0.715201139,1,0.202579138,0,0.50209205,0.553794989
2357,0.0677,0.144,0.298,0,ERODED,1,1,1,1,1,1,0.047742413,0.327637444,0.864720541,1,0.621225091,0,0.142259414,0.11613338
2363,0.283,0.155,0.297,0,ERODED,1,1,1,1,1,1,0.844559585,0.368499257,0.861160555,1,0.61125733,0,0.288702929,0
2369,0.205,0.0842,0.236,4,Not eroded,0,0,0,0,1,1,0.55588453,0.105497771,0.644001424,1,0.003223923,0.571428571,0.974895397,0
2371,0.306,0.129,0.281,0,Not eroded,0,1,1,1,1,1,0.929681717,0.27191679,0.804200783,1,0.451773157,0,0,0.379066626
2373,0.266,0.147,0.25,0,Not eroded,0,1,1,1,1,1,0.781643227,0.338781575,0.693841225,1,0.142772574,0,0.732217573,0
2377,0.256,0.294,0.3,2,Not eroded,0,1,0,1,1,1,0.744633605,0.884843982,0.871840513,1,0.641160612,0.285714286,0,8.91E-07
2380,0.121,0.127,0.272,0,Not eroded,0,1,1,1,1,1,0.245003701,0.26448737,0.772160911,1,0.362063311,0,0.589958159,0
2392,0.12,0.132,0.283,0,Not eroded,0,1,1,1,1,1,0.241302739,0.283060921,0.811320755,1,0.471708679,0,0.451882845,0
2396,0.133,0.188,0.237,0,Not eroded,0,1,1,1,1,1,0.289415248,0.491084695,0.64756141,1,0.013191683,0,0.761506276,0
2398,0.0617,0.282,0.251,4,Not eroded,0,0,0,0,1,1,0.02553664,0.840267459,0.69740121,1,0.152740334,0.571428571,0,0.725675728
2400,0.314,0.244,0.274,0,Not eroded,0,1,1,1,1,1,0.959289415,0.69910847,0.779280883,1,0.381998832,0,0,0.203286818
2407,0.0722,0.173,0.242,5,Not eroded,0,0,0,0,0,1,0.064396743,0.435364042,0.665361339,1,0.063030487,0.714285714,0,0.763146164
